"Cultivar","GCM","SSP","Time","earliest_bloom","median_bloom","latest_bloom","mean_frost0","mean_frost2.2","mean_Tmean","mean_Tmin","mean_Tmax","frost0_5plus","frost0_1plus","frost2.2_5plus","frost2.2_1plus"
"Van","none","none","1960",118,133,147,1.25252525252525,0.363636363636364,13.3601480716253,2.37424242424242,23.6033333333333,10,3,21,9
"Van","none","none","1970",120,135,148,1.45454545454545,0.454545454545455,13.709980104071,2.21010101010101,24.4153535353535,13,4,24,11
"Van","none","none","1980",121,137,152,1.23232323232323,0.262626262626263,13.328104912764,2.20838383838384,23.6792929292929,12,2,26,9
"Van","none","none","1990",114,132,146,1.23232323232323,0.323232323232323,13.2821326905418,2.28686868686869,23.4413131313131,9,3,22,7
"Van","none","none","2000",99,124,138,1.84848484848485,0.575757575757576,13.5601974288338,1.09171717171717,25.5075757575758,16,6,42,15
"Van","none","none","2010",102,125,139,2.19191919191919,0.656565656565657,13.6139929599021,0.815151515151515,25.859797979798,21,5,40,16
"Van","none","none","2020",97,124,138,2.91919191919192,0.757575757575758,12.8605467554331,0.32010101010101,25.0146464646465,26,5,46,19
"Van","ACCESS-CM2","SSP1","2050",83,111,129,2.63636363636364,0.909090909090909,12.8809458218549,0.7,25.1609090909091,16,6,42,13
"Van","AWI-CM-1-1-MR","SSP1","2050",87,114,131,2.27272727272727,0.858585858585859,13.1044077134986,1.26959595959596,24.8432323232323,14,8,29,13
"Van","CIESM","SSP1","2050",97,118,133,3.51515151515152,1.28282828282828,13.9361719467401,-0.101111111111111,27.9137373737374,24,10,48,25
"Van","CMCC-ESM2","SSP1","2050",84,112,131,3.01010101010101,1.15151515151515,12.7396323079278,0.44949494949495,24.9632323232323,19,9,41,16
"Van","CNRM-CM6-1-HR","SSP1","2050",75,107,127,3.92929292929293,1.38383838383838,12.2577242118151,0.188585858585859,24.51,26,9,45,18
"Van","CNRM-ESM2-1","SSP1","2050",97,120,135,1.67676767676768,0.343434343434343,13.5476752372207,1.15848484848485,25.7974747474747,12,4,38,8
"Van","EC-Earth3-Veg-LR","SSP1","2050",90,116,131,3.13131313131313,1.31313131313131,13.1981615396388,0.543434343434343,25.7675757575758,20,11,38,18
"Van","FGOALS-g3","SSP1","2050",95,118,134,2.44444444444444,0.767676767676768,13.270888047138,0.835757575757576,25.7758585858586,16,6,38,14
"Van","FIO-ESM-2-0","SSP1","2050",82,109,128,2.77777777777778,0.747474747474748,12.5366360575451,0.521010101010101,24.7770707070707,18,7,42,14
"Van","GFDL-ESM4","SSP1","2050",89,115,131,3.1010101010101,1.39393939393939,13.2482070707071,0.536161616161616,25.9228282828283,18,11,37,16
"Van","HadGEM3-GC31-LL","SSP1","2050",90,116,133,2.53535353535354,0.919191919191919,13.1262082950719,0.883737373737374,25.2530303030303,18,9,34,15
"Van","HadGEM3-GC31-MM","SSP1","2050",88,113,131,2.50505050505051,0.939393939393939,13.058710208142,0.876666666666667,25.1788888888889,15,8,35,12
"Van","INM-CM4-8","SSP1","2050",93,117,133,2.38383838383838,0.818181818181818,13.4748320324457,0.987878787878788,26.0617171717172,18,10,33,14
"Van","INM-CM5-0","SSP1","2050",86,114,132,4.16161616161616,1.63636363636364,12.2386784511785,-0.236363636363636,24.6811111111111,24,12,51,18
"Van","IPSL-CM6A-LR","SSP1","2050",85,115,131,2.17171717171717,0.888888888888889,12.9864298285889,1.08505050505051,25.0580808080808,14,6,32,10
"Van","MIROC6","SSP1","2050",84,110,128,3.12121212121212,1.18181818181818,12.8347539791858,0.28979797979798,25.3092929292929,19,10,44,19
"Van","MPI-ESM1-2-LR","SSP1","2050",86,116,133,3.57575757575758,1.58585858585859,12.6449732170187,0.304949494949495,24.940303030303,21,11,43,18
"Van","MRI-ESM2-0","SSP1","2050",95,119,134,2.26262626262626,0.636363636363636,13.6166628405265,0.77,26.3329292929293,17,6,41,14
"Van","NESM3","SSP1","2050",88,113,131,2.23232323232323,0.767676767676768,13.1152552035507,0.973636363636364,24.9708080808081,15,8,33,13
"Van","ACCESS-CM2","SSP2","2050",80,107,127,2.57575757575758,0.929292929292929,12.6348450413223,0.767777777777778,24.9947474747475,14,7,36,12
"Van","AWI-CM-1-1-MR","SSP2","2050",85,112,129,2.23232323232323,0.838383838383838,13.3647646923783,1.11141414141414,25.5408080808081,16,8,31,14
"Van","CIESM","SSP2","2050",92,114,130,3.57575757575758,1.41414141414141,13.3792814508724,-0.0391919191919192,26.6658585858586,18,11,46,19
"Van","CMCC-ESM2","SSP2","2050",84,112,130,3.35353535353535,1.17171717171717,12.6565036730946,0.116767676767677,25.1325252525253,23,9,48,19
"Van","CNRM-CM6-1-HR","SSP2","2050",75,106,126,3.50505050505051,1.2020202020202,12.1622639271503,-0.00747474747474746,24.4628282828283,26,8,49,22
"Van","CNRM-ESM2-1","SSP2","2050",94,121,136,2.2020202020202,0.565656565656566,13.2269463575145,0.746161616161616,25.3979797979798,16,6,42,14
"Van","EC-Earth3-CC","SSP2","2050",95,120,135,1.88888888888889,0.525252525252525,13.2931362871136,1.04262626262626,25.2553535353535,15,7,35,11
"Van","EC-Earth3-Veg-LR","SSP2","2050",87,114,132,3.38383838383838,1.43434343434343,12.5520247933884,0.429292929292929,24.7952525252525,18,10,39,17
"Van","FGOALS-g3","SSP2","2050",80,108,127,2.50505050505051,0.595959595959596,12.5751721763085,0.588686868686869,24.9558585858586,15,5,38,10
"Van","FIO-ESM-2-0","SSP2","2050",83,110,127,2.48484848484848,0.929292929292929,13.0271150902969,1.07262626262626,25.359595959596,17,7,32,13
"Van","GFDL-ESM4","SSP2","2050",81,107,126,1.8989898989899,0.484848484848485,13.1847899449036,1.01636363636364,25.819898989899,15,4,32,10
"Van","HadGEM3-GC31-LL","SSP2","2050",89,115,132,2.71717171717172,1.06060606060606,12.9797069176615,0.727878787878788,25.2083838383838,18,9,36,16
"Van","INM-CM4-8","SSP2","2050",88,116,132,2.81818181818182,0.878787878787879,12.9693977655341,0.805050505050505,25.2168686868687,18,9,38,13
"Van","INM-CM5-0","SSP2","2050",81,111,130,4.19191919191919,1.44444444444444,11.9312718089991,-0.283131313131313,24.1631313131313,30,13,50,25
"Van","IPSL-CM6A-LR","SSP2","2050",81,112,130,2.70707070707071,1.02020202020202,12.4390794306703,0.605858585858586,24.1760606060606,16,8,38,12
"Van","MIROC6","SSP2","2050",81,111,128,2.8989898989899,1.01010101010101,12.7602134986226,0.307171717171717,25.1028282828283,19,9,42,18
"Van","MPI-ESM1-2-LR","SSP2","2050",85,117,133,3.41414141414141,1.32323232323232,12.629819023569,0.553737373737374,24.9159595959596,19,8,41,16
"Van","MRI-ESM2-0","SSP2","2050",92,117,133,2.74747474747475,0.97979797979798,13.194092439547,0.701818181818182,25.6556565656566,19,9,36,18
"Van","NESM3","SSP2","2050",91,114,129,1.5050505050505,0.535353535353535,13.9361991123355,1.85060606060606,25.9257575757576,13,4,21,12
"Van","ACCESS-CM2","SSP3","2050",81,110,129,2.62626262626263,0.919191919191919,12.9386971992654,0.921313131313131,25.0766666666667,18,6,37,15
"Van","AWI-CM-1-1-MR","SSP3","2050",83,108,127,1.17171717171717,0.424242424242424,13.9054323538415,2.27121212121212,25.7119191919192,7,2,20,8
"Van","CNRM-CM6-1-HR","SSP3","2050",76,108,127,4.03030303030303,1.35353535353535,12.2242447199265,0.000808080808080807,24.5793939393939,28,8,50,23
"Van","CNRM-ESM2-1","SSP3","2050",94,118,133,2.44444444444444,0.686868686868687,13.3581638353229,0.906565656565657,25.7515151515152,18,6,38,15
"Van","EC-Earth3-AerChem","SSP3","2050",83,114,130,2.77777777777778,1.05050505050505,12.6606737832874,0.436060606060606,24.8673737373737,19,8,42,17
"Van","EC-Earth3-Veg-LR","SSP3","2050",79,108,127,2.17171717171717,0.525252525252525,12.5208616467707,1.02565656565657,24.4572727272727,15,5,34,10
"Van","FGOALS-g3","SSP3","2050",82,108,127,2.11111111111111,0.707070707070707,13.0677498469544,1.18393939393939,25.3142424242424,16,5,32,10
"Van","GFDL-ESM4","SSP3","2050",82,108,127,2.38383838383838,0.808080808080808,13.1085793541475,0.966868686868687,25.439898989899,19,6,32,12
"Van","INM-CM4-8","SSP3","2050",91,117,133,2.82828282828283,1.01010101010101,13.1788536883991,0.646262626262626,25.8353535353535,21,10,41,15
"Van","INM-CM5-0","SSP3","2050",70,104,126,4.29292929292929,1.4949494949495,11.4537067646159,-0.305353535353535,23.3353535353535,31,13,51,27
"Van","IPSL-CM6A-LR","SSP3","2050",80,112,129,2.22222222222222,0.555555555555556,12.6304093970003,0.786565656565657,24.449797979798,17,6,40,10
"Van","MIROC6","SSP3","2050",80,110,127,2.80808080808081,0.95959595959596,12.8071587082951,0.722424242424242,25.3241414141414,21,6,36,15
"Van","MPI-ESM1-2-LR","SSP3","2050",83,113,131,2.38383838383838,1.01010101010101,12.6021751606979,1.03959595959596,24.2129292929293,15,7,33,11
"Van","MRI-ESM2-0","SSP3","2050",87,113,131,3.21212121212121,1.33333333333333,12.6879966329966,0.306363636363636,25.0370707070707,18,10,42,17
"Van","ACCESS-CM2","SSP5","2050",78,106,127,2.62626262626263,0.939393939393939,12.5965553259871,0.556161616161616,25.0416161616162,16,7,38,13
"Van","AWI-CM-1-1-MR","SSP5","2050",76,108,127,1.33333333333333,0.414141414141414,13.2324123813897,2.51191919191919,24.5706060606061,6,3,17,6
"Van","CIESM","SSP5","2050",86,112,129,4.2020202020202,1.61616161616162,13.1039684726048,-0.435454545454545,26.5017171717172,33,13,54,29
"Van","CMCC-ESM2","SSP5","2050",81,109,129,3.39393939393939,1.19191919191919,12.630665365779,0.586060606060606,25.1414141414141,19,8,40,15
"Van","CNRM-CM6-1-HR","SSP5","2050",72,104,125,3.32323232323232,1.08080808080808,11.9325849403122,0.406060606060606,24.0663636363636,20,7,43,16
"Van","CNRM-ESM2-1","SSP5","2050",91,119,134,2.33333333333333,0.686868686868687,13.2853990664218,0.918787878787879,25.6377777777778,17,6,35,14
"Van","EC-Earth3-CC","SSP5","2050",94,119,134,1.62626262626263,0.414141414141414,13.5127242118151,1.48252525252525,25.6035353535354,12,5,28,10
"Van","EC-Earth3-Veg-LR","SSP5","2050",87,115,131,2.95959595959596,1.23232323232323,12.7846437863483,0.615353535353535,24.9357575757576,16,9,36,12
"Van","FGOALS-g3","SSP5","2050",80,107,126,2.31313131313131,0.585858585858586,12.6571043771044,0.863636363636364,24.869898989899,14,5,36,10
"Van","FIO-ESM-2-0","SSP5","2050",81,107,125,2.08080808080808,0.737373737373737,13.3860548668503,1.30575757575758,26.200202020202,9,6,27,8
"Van","GFDL-ESM4","SSP5","2050",75,104,124,2.11111111111111,0.696969696969697,12.9043001989593,1.09676767676768,25.170505050505,15,5,35,11
"Van","HadGEM3-GC31-LL","SSP5","2050",82,109,128,2.06060606060606,0.666666666666667,13.0343767217631,1.26121212121212,25.1386868686869,16,5,31,9
"Van","HadGEM3-GC31-MM","SSP5","2050",88,110,127,1.88888888888889,0.676767676767677,13.7921066727885,1.30515151515152,26.3166666666667,15,5,30,12
"Van","INM-CM4-8","SSP5","2050",90,115,132,2.70707070707071,1.08080808080808,12.8989944903581,0.910909090909091,24.9265656565657,18,10,32,13
"Van","INM-CM5-0","SSP5","2050",76,107,127,2.88888888888889,0.898989898989899,12.4271801346801,0.665757575757576,24.5656565656566,16,5,40,11
"Van","IPSL-CM6A-LR","SSP5","2050",76,107,128,2.22222222222222,0.737373737373737,12.6669478879706,1.08666666666667,24.6531313131313,15,5,31,9
"Van","MIROC6","SSP5","2050",78,108,126,2.44444444444444,0.838383838383838,12.9608803948577,0.736464646464646,25.5274747474747,16,6,36,12
"Van","MPI-ESM1-2-LR","SSP5","2050",87,116,133,3.04040404040404,1.27272727272727,12.5127907866544,0.813737373737374,24.349898989899,19,9,34,14
"Van","MRI-ESM2-0","SSP5","2050",86,111,129,2.88888888888889,1.08080808080808,12.9995029843893,0.576868686868687,25.3259595959596,18,7,43,13
"Van","NESM3","SSP5","2050",88,111,127,1.5050505050505,0.535353535353535,13.9810655800429,1.99676767676768,25.9912121212121,12,4,25,9
"Van","ACCESS-CM2","SSP1","2085",78,107,127,2.60606060606061,0.878787878787879,12.8020454545454,0.968181818181818,25.349494949495,16,5,36,11
"Van","AWI-CM-1-1-MR","SSP1","2085",84,111,129,1.96969696969697,0.767676767676768,12.9903263697582,1.64474747474747,24.3835353535354,11,5,24,9
"Van","CIESM","SSP1","2085",97,119,133,5.5959595959596,2.31313131313131,13.8112235996327,-1.27484848484848,28.5878787878788,38,17,61,35
"Van","CMCC-ESM2","SSP1","2085",75,103,124,2.65656565656566,1.07070707070707,12.8021502907867,0.952020202020202,25.2007070707071,15,7,33,13
"Van","CNRM-CM6-1-HR","SSP1","2085",73,105,126,2.91919191919192,0.929292929292929,11.8977976737068,0.323333333333333,23.6369696969697,22,8,43,19
"Van","CNRM-ESM2-1","SSP1","2085",93,119,134,2.19191919191919,0.626262626262626,13.4188058616468,0.941818181818182,25.9174747474747,16,7,36,12
"Van","EC-Earth3-Veg-LR","SSP1","2085",90,118,133,2.62626262626263,0.96969696969697,13.4106944444444,0.921818181818182,26.0982828282828,16,8,36,13
"Van","FGOALS-g3","SSP1","2085",91,113,128,2.1010101010101,0.818181818181818,13.7129491888583,1.27474747474747,26.000303030303,15,7,30,12
"Van","FIO-ESM-2-0","SSP1","2085",86,113,132,2.95959595959596,1.26262626262626,12.6237059993878,0.567272727272727,24.6972727272727,17,10,34,15
"Van","GFDL-ESM4","SSP1","2085",89,114,131,3.45454545454545,1.5050505050505,12.8714202632384,0.322525252525253,25.2931313131313,18,11,40,18
"Van","HadGEM3-GC31-LL","SSP1","2085",86,110,128,2.4040404040404,0.919191919191919,13.4913613406795,1.19979797979798,25.8543434343434,19,7,35,14
"Van","HadGEM3-GC31-MM","SSP1","2085",84,110,128,2.29292929292929,0.858585858585859,13.3366861799816,1.21050505050505,25.7863636363636,15,7,34,12
"Van","INM-CM4-8","SSP1","2085",87,113,130,2.29292929292929,1.03030303030303,12.9966035353535,1.13545454545455,24.8933333333333,14,9,27,12
"Van","INM-CM5-0","SSP1","2085",82,112,130,3.46464646464646,1.28282828282828,12.3177081420263,0.0530303030303031,24.5627272727273,21,10,46,18
"Van","IPSL-CM6A-LR","SSP1","2085",80,110,129,3,1.02020202020202,12.3431825834099,0.47979797979798,24.4023232323232,20,7,41,14
"Van","MIROC6","SSP1","2085",85,112,129,2.91919191919192,1.2020202020202,12.9835866238139,0.481414141414141,25.4734343434343,15,8,41,14
"Van","MPI-ESM1-2-LR","SSP1","2085",86,115,133,3.36363636363636,1.32323232323232,12.4379767370676,0.549292929292929,24.6140404040404,22,9,40,18
"Van","MRI-ESM2-0","SSP1","2085",99,123,138,2.46464646464646,0.646464646464647,13.5339302112029,0.468585858585859,26.04,23,6,47,15
"Van","NESM3","SSP1","2085",83,110,128,1.8989898989899,0.686868686868687,13.3532537496174,1.37656565656566,25.3990909090909,15,4,29,10
"Van","ACCESS-CM2","SSP2","2085",80,107,125,1.60606060606061,0.616161616161616,13.5219842363024,1.95646464646465,25.9512121212121,8,4,24,7
"Van","AWI-CM-1-1-MR","SSP2","2085",78,107,125,0.97979797979798,0.404040404040404,14.0063494796449,2.7549494949495,25.9378787878788,5,3,13,4
"Van","CIESM","SSP2","2085",87,111,128,4.78787878787879,1.8989898989899,13.1833620293848,-0.688585858585859,27.1526262626263,38,13,58,32
"Van","CMCC-ESM2","SSP2","2085",76,103,123,2.98989898989899,1.41414141414141,12.887036654423,0.883636363636364,25.2345454545455,15,9,30,12
"Van","CNRM-CM6-1-HR","SSP2","2085",72,103,125,2.88888888888889,1.01010101010101,12.2313031833486,0.614141414141414,24.599595959596,18,7,39,13
"Van","CNRM-ESM2-1","SSP2","2085",88,117,134,3.22222222222222,1.15151515151515,12.7476882460973,0.578989898989899,25.0440404040404,22,8,41,18
"Van","EC-Earth3-CC","SSP2","2085",81,110,130,1.98989898989899,0.666666666666667,12.8958811600857,1.22121212121212,24.9755555555556,17,5,33,10
"Van","EC-Earth3-Veg-LR","SSP2","2085",79,107,127,2.38383838383838,0.797979797979798,12.8369421487603,1.0289898989899,24.9223232323232,14,6,32,11
"Van","FGOALS-g3","SSP2","2085",84,110,128,2.18181818181818,0.818181818181818,13.1576266452403,1.14707070707071,25.2166666666667,15,6,32,12
"Van","FIO-ESM-2-0","SSP2","2085",79,106,124,1.5959595959596,0.424242424242424,13.2609737526783,1.60222222222222,25.6363636363636,9,3,26,7
"Van","GFDL-ESM4","SSP2","2085",80,107,125,1.67676767676768,0.595959595959596,13.3281676614631,1.44555555555556,25.710303030303,11,6,26,9
"Van","HadGEM3-GC31-LL","SSP2","2085",80,104,124,2.23232323232323,0.818181818181818,13.1948205540251,1.44464646464646,25.4549494949495,14,5,27,11
"Van","INM-CM4-8","SSP2","2085",87,112,130,2.70707070707071,1.18181818181818,12.9828657790021,0.71979797979798,25.3162626262626,16,10,34,14
"Van","INM-CM5-0","SSP2","2085",76,107,127,3.23232323232323,1.08080808080808,12.1442967554331,0.441919191919192,24.2991919191919,17,6,40,17
"Van","IPSL-CM6A-LR","SSP2","2085",76,107,127,2.22222222222222,0.878787878787879,12.906734006734,1.39929292929293,24.9008080808081,14,5,28,12
"Van","MIROC6","SSP2","2085",78,108,126,3.62626262626263,1.13131313131313,12.6258597337006,-0.0454545454545454,25.5962626262626,25,10,52,22
"Van","MPI-ESM1-2-LR","SSP2","2085",80,111,128,2.71717171717172,0.878787878787879,12.6161172329354,0.671414141414141,24.7675757575758,18,6,38,12
"Van","MRI-ESM2-0","SSP2","2085",88,115,132,3.77777777777778,1.58585858585859,12.5702578818488,0.115050505050505,25.0520202020202,20,12,46,18
"Van","NESM3","SSP2","2085",87,111,127,1.32323232323232,0.383838383838384,14.0851144015917,2.02242424242424,26.0762626262626,12,3,24,10
"Van","ACCESS-CM2","SSP3","2085",75,101,120,2.07070707070707,0.878787878787879,13.4449743648607,1.61393939393939,25.6245454545455,12,5,25,11
"Van","AWI-CM-1-1-MR","SSP3","2085",76,102,121,1.15151515151515,0.565656565656566,14.0901438628711,3.79171717171717,24.87,5,3,11,5
"Van","CNRM-CM6-1-HR","SSP3","2085",65,96,118,3.57575757575758,1.23232323232323,12.5095328282828,0.87040404040404,24.3776767676768,22,10,38,22
"Van","CNRM-ESM2-1","SSP3","2085",80,110,129,1.90909090909091,0.646464646464647,12.9488559840833,1.19414141414141,24.8686868686869,16,6,28,9
"Van","EC-Earth3-AerChem","SSP3","2085",72,101,122,2.5959595959596,1.13131313131313,12.6457985154576,1.35070707070707,24.3854545454545,15,7,27,12
"Van","EC-Earth3-Veg-LR","SSP3","2085",74,103,124,2.16161616161616,1,13.2631879400061,1.97909090909091,25.1881818181818,10,6,21,9
"Van","FGOALS-g3","SSP3","2085",81,106,125,2.19191919191919,0.848484848484849,13.0996682736455,1.26757575757576,25.430404040404,12,6,29,11
"Van","GFDL-ESM4","SSP3","2085",77,103,123,2.67676767676768,1.11111111111111,13.3643055555556,0.832020202020202,26.2585858585859,17,7,31,14
"Van","INM-CM4-8","SSP3","2085",79,107,127,1.77777777777778,0.595959595959596,13.0291574839302,1.61626262626263,24.8806060606061,10,5,23,7
"Van","INM-CM5-0","SSP3","2085",71,103,125,3.09090909090909,1.08080808080808,12.197138047138,0.705757575757576,24.3365656565657,17,8,35,13
"Van","IPSL-CM6A-LR","SSP3","2085",70,100,121,2.38383838383838,0.848484848484849,12.8209542393633,1.57262626262626,24.3529292929293,15,4,28,14
"Van","MIROC6","SSP3","2085",72,102,121,2.12121212121212,0.818181818181818,13.0072899449036,1.32424242424242,25.2873737373737,14,5,27,11
"Van","MPI-ESM1-2-LR","SSP3","2085",75,105,126,2.42424242424242,1.04040404040404,12.7474724517906,1.52575757575758,24.6008080808081,13,6,29,13
"Van","MRI-ESM2-0","SSP3","2085",82,111,128,2.83838383838384,0.98989898989899,12.7995592286501,0.591515151515152,25.0456565656566,20,8,41,15
"Van","ACCESS-CM2","SSP5","2085",71,99,119,2.06060606060606,0.767676767676768,13.5736313896541,1.94020202020202,25.6027272727273,14,6,24,12
"Van","AWI-CM-1-1-MR","SSP5","2085",75,100,117,0.94949494949495,0.323232323232323,14.2667297979798,3.81040404040404,25.289898989899,7,3,16,5
"Van","CIESM","SSP5","2085",74,98,117,2.94949494949495,1.22222222222222,14.1835793541475,0.966666666666667,27.9286868686869,20,10,36,19
"Van","CMCC-ESM2","SSP5","2085",72,99,119,2.24242424242424,0.797979797979798,13.3335368839914,1.63505050505051,25.3969696969697,15,7,28,14
"Van","CNRM-CM6-1-HR","SSP5","2085",62,94,119,2.84848484848485,1.01010101010101,12.6572199265381,1.31151515151515,24.4352525252525,18,8,33,17
"Van","CNRM-ESM2-1","SSP5","2085",82,108,126,1.67676767676768,0.565656565656566,13.2141398836853,1.45737373737374,25.2461616161616,13,3,30,13
"Van","EC-Earth3-CC","SSP5","2085",76,103,122,1.76767676767677,0.606060606060606,13.3808895775941,2.29191919191919,24.8464646464646,12,5,19,10
"Van","EC-Earth3-Veg-LR","SSP5","2085",68,96,118,1.81818181818182,0.585858585858586,13.1601687327824,2.34464646464646,24.5820202020202,14,4,24,12
"Van","FGOALS-g3","SSP5","2085",75,102,121,1.75757575757576,0.626262626262626,13.7478508570554,1.89858585858586,26.1106060606061,11,4,23,11
"Van","FIO-ESM-2-0","SSP5","2085",75,99,119,1.85858585858586,0.636363636363636,13.5855153810836,1.96575757575758,25.6157575757576,11,4,25,11
"Van","GFDL-ESM4","SSP5","2085",73,100,121,1.88888888888889,0.777777777777778,13.2927100550964,1.87292929292929,25.1010101010101,12,5,20,10
"Van","HadGEM3-GC31-LL","SSP5","2085",80,104,123,1.46464646464646,0.585858585858586,14.5397719620447,2.30151515151515,26.6926262626263,9,3,17,10
"Van","HadGEM3-GC31-MM","SSP5","2085",77,103,119,1.6969696969697,0.595959595959596,14.6804269972452,2.53232323232323,26.9785858585859,12,2,20,11
"Van","INM-CM4-8","SSP5","2085",78,105,125,1.54545454545455,0.515151515151515,13.4482713498623,1.90525252525253,25.5275757575758,9,4,24,9
"Van","INM-CM5-0","SSP5","2085",74,103,125,3.28282828282828,1.34343434343434,12.5144467401286,0.717575757575758,24.8125252525253,17,9,34,12
"Van","IPSL-CM6A-LR","SSP5","2085",70,102,121,1.06060606060606,0.323232323232323,14.3557591062137,2.87787878787879,26.0266666666667,9,3,16,6
"Van","MIROC6","SSP5","2085",72,98,119,2.82828282828283,1.09090909090909,13.122741046832,1.18808080808081,25.3626262626263,20,8,32,18
"Van","MPI-ESM1-2-LR","SSP5","2085",78,104,124,2.35353535353535,1.05050505050505,13.1697122742577,1.64454545454545,25.1274747474747,10,6,25,10
"Van","MRI-ESM2-0","SSP5","2085",80,107,125,2.22222222222222,0.828282828282828,13.0661451637588,1.14656565656566,25.4689898989899,15,6,32,11
"Van","NESM3","SSP5","2085",74,102,119,1.63636363636364,0.767676767676768,14.4383295071931,2.87161616161616,26.1652525252525,11,5,16,8
